t,v_bus_2,v_bus_7,v_bus_9,q_bus_2,q_bus_7,q_bus_9
5974,0.9865274713272573,0.9638854166614957,0.958832510145669,-5.0,-5.0,-5.0
5975,0.9865403483954883,0.9639224028340481,0.9588749560351184,-5.0,-5.0,-5.0
5976,0.9865440746527155,0.9639330312076128,0.9588870865873401,-5.0,-5.0,-5.0
5977,0.9865486540733354,0.9639461162184888,0.958902042536913,-5.0,-5.0,-5.0
5978,0.9865546628301854,0.9639633185026625,0.9589217340198299,-5.0,-5.0,-5.0
5979,0.9865509542629826,0.9639525291095818,0.9589092307978899,-5.0,-5.0,-5.0
5980,0.9865506740668311,0.9639516165018065,0.958908087425713,-5.0,-5.0,-5.0
5981,0.9865583952402046,0.9639737508629297,0.958933451502463,-5.0,-5.0,-5.0
5982,0.9865664018139558,0.9639967076500554,0.9589597615351522,-5.0,-5.0,-5.0
5983,0.9865721222478643,0.9640130803106789,0.9589784988832271,-5.0,-5.0,-5.0
5984,0.9865678436039741,0.9640006487912308,0.9589641069414863,-5.0,-5.0,-5.0
5985,0.9865612809729697,0.9639816392868954,0.9589421494537089,-5.0,-5.0,-5.0
5986,0.986554144875297,0.9639609780000645,0.9589182920872128,-5.0,-5.0,-5.0
5987,0.9865510084844421,0.9639518382897893,0.9589076863227387,-5.0,-5.0,-5.0
5988,0.9865740299842882,0.9640196879291743,0.9589869741436655,-5.0,-5.0,-5.0
5989,0.9865906033062708,0.9640681717374741,0.9590433401492665,-5.0,-5.0,-5.0
5990,0.9865980157029133,0.9640892704954215,0.9590673927820702,-5.0,-5.0,-5.0
5991,0.986594262908758,0.9640773614224037,0.959052785238014,-5.0,-5.0,-5.0
5992,0.9866031120481658,0.9641027440093694,0.9590818852061186,-5.0,-5.0,-5.0
5993,0.9866156709944778,0.9641388134759251,0.9591232767064427,-5.0,-5.0,-5.0
5994,0.9866302222186589,0.964180621633533,0.9591712685809668,-5.0,-5.0,-5.0
5995,0.9866382109934376,0.9642035272230188,0.9591975197140229,-5.0,-5.0,-5.0
5996,0.9866359358161231,0.9641968680615054,0.9591897670141604,-5.0,-5.0,-5.0
5997,0.9866356560649091,0.9641959568011851,0.9591886253124948,-5.0,-5.0,-5.0
5998,0.9866087118528201,0.9641158721932105,0.9590944854342711,-5.0,-5.0,-5.0
5999,0.9865904788149087,0.96406203324427,0.9590314763222287,-5.0,-5.0,-5.0
6000,0.9865829909878308,0.964040180254057,0.9590061034358168,-5.0,-5.0,-5.0
6001,0.9865771548107115,0.9640223729152659,0.9589848019360392,-5.0,-5.0,-5.0
6002,0.9865885621254709,0.9640551254743766,0.9590223789243063,-5.0,-5.0,-5.0
6003,0.9865833712979472,0.9640395086793847,0.9590038635892589,-5.0,-5.0,-5.0
6004,0.9865792858286213,0.9640273373860057,0.9589895266658154,-5.0,-5.0,-5.0
6005,0.9865792885604232,0.9640272389609242,0.9589893197153314,-5.0,-5.0,-5.0
6006,0.986507188252795,0.9638132296767575,0.9587379957669154,-5.0,-5.0,-5.0
6007,0.9865126524172536,0.9638288188510167,0.9587557958206544,-5.0,-5.0,-5.0
6008,0.9864972065836767,0.9637825919600143,0.9587011998090501,-5.0,-5.0,-5.0
6009,0.9864912934648589,0.9637646111957089,0.9586797353506432,-5.0,-5.0,-5.0
6010,0.9864926202927239,0.9637677865350465,0.9586828502797906,-5.0,-5.0,-5.0
6011,0.9864569233437256,0.9636618519811608,0.9585584390112388,-5.0,-5.0,-5.0
6012,0.9864460816727505,0.963630235708918,0.9585217341334032,-5.0,-5.0,-5.0
6013,0.9864452205266074,0.9636273715549137,0.9585180997920667,-5.0,-5.0,-5.0
6014,0.9864606028125239,0.9636712998683723,0.9585682860663274,-5.0,-5.0,-5.0
6015,0.9864882572578826,0.9637510208814131,0.9586600003084861,-5.0,-5.0,-5.0
6016,0.9865306811204207,0.9638751033369258,0.9588042244346039,-5.0,-5.0,-5.0
6017,0.9865372153239432,0.9638935442135858,0.9588250952727384,-5.0,-5.0,-5.0
6018,0.9865240106327231,0.963854030265606,0.9587784098556688,-5.0,-5.0,-5.0
6019,0.9865161898559079,0.9638305532256757,0.9587506035216248,-5.0,-5.0,-5.0
6020,0.9865188032066682,0.9638376563183525,0.9587583986965836,-5.0,-5.0,-5.0
6021,0.986516839576622,0.9638314002147927,0.9587506872873293,-5.0,-5.0,-5.0
6022,0.9865213700016016,0.9638440676077396,0.9587649175573499,-5.0,-5.0,-5.0
6023,0.9865440390014335,0.9639100658195051,0.9588413740679642,-5.0,-5.0,-5.0
6024,0.9865582407341913,0.9639511727650625,0.9588887902965725,-5.0,-5.0,-5.0
6025,0.9865613478645121,0.9639597421945338,0.9588983072757354,-5.0,-5.0,-5.0
6026,0.9865559283986732,0.9639437461917002,0.9588795689419192,-5.0,-5.0,-5.0
6027,0.9865556235705819,0.96394248600281,0.9588777799522658,-5.0,-5.0,-5.0
6028,0.9865744262972553,0.9639967874078307,0.9589403204444823,-5.0,-5.0,-5.0
6029,0.9865938987297992,0.9640527604275422,0.9590045730022674,-5.0,-5.0,-5.0
6030,0.9866110847668823,0.9641023842724115,0.959061718719593,-5.0,-5.0,-5.0
6031,0.9866407774351779,0.9641900362526273,0.959164244587952,-5.0,-5.0,-5.0
6032,0.9866430200820971,0.9641961159539805,0.9591708980948821,-5.0,-5.0,-5.0
6033,0.986650075802712,0.9642160583269263,0.9591934963156974,-5.0,-5.0,-5.0
6034,0.9866542964281425,0.9642278347010551,0.9592067020769511,-5.0,-5.0,-5.0
6035,0.9866555736556133,0.9642312676042044,0.9592104219086461,-5.0,-5.0,-5.0
6036,0.9866638430709829,0.9642553875430342,0.9592383833602068,-5.0,-5.0,-5.0
6037,0.986664379739048,0.9642565523647934,0.9592393838640736,-5.0,-5.0,-5.0
6038,0.9866384936636472,0.9641801918150993,0.959150064004264,-5.0,-5.0,-5.0
6039,0.9866211817864616,0.9641292135423075,0.9590904969305436,-5.0,-5.0,-5.0
6040,0.9866248343770926,0.9641393544217913,0.9591018216656992,-5.0,-5.0,-5.0
6041,0.9866290495929171,0.9641511142944206,0.959115008442324,-5.0,-5.0,-5.0
6042,0.9866349633865468,0.9641677687332423,0.9591338251737849,-5.0,-5.0,-5.0
6043,0.9866144912628073,0.9641067998875913,0.9590620360866912,-5.0,-5.0,-5.0
6044,0.9865935915285451,0.9640453535370732,0.9589903178268336,-5.0,-5.0,-5.0
6045,0.9865935576220602,0.9640448739443458,0.9589894268028114,-5.0,-5.0,-5.0
6046,0.9866040156237067,0.9640754550757092,0.9590249510428359,-5.0,-5.0,-5.0
6047,0.9866003802264993,0.9640646070859616,0.9590121396396323,-5.0,-5.0,-5.0
6048,0.986618512585756,0.9641169754891047,0.959072454422581,-5.0,-5.0,-5.0
6049,0.9866393944258992,0.9641770158900449,0.9591413903775426,-5.0,-5.0,-5.0
6050,0.98664614552923,0.9641960833987754,0.9591629828343046,-5.0,-5.0,-5.0
6051,0.9866489351590088,0.9642037394139291,0.9591714497545154,-5.0,-5.0,-5.0
6052,0.9866531317531033,0.9642154464804648,0.9591845760817332,-5.0,-5.0,-5.0
6053,0.9866308546446112,0.9641489292711048,0.9591061208739753,-5.0,-5.0,-5.0
6054,0.9866154890190271,0.9641032684516335,0.9590524311871876,-5.0,-5.0,-5.0
6055,0.9866109610017708,0.9640897970202069,0.9590365599948609,-5.0,-5.0,-5.0
6056,0.9866076913890074,0.9640797707089536,0.9590245030552269,-5.0,-5.0,-5.0
6057,0.9866062337018201,0.9640751895060378,0.9590188943155067,-5.0,-5.0,-5.0
6058,0.9865872462167117,0.9640192377283476,0.9589534876554308,-5.0,-5.0,-5.0
6059,0.9865740535034903,0.9639804018866915,0.9589081131490372,-5.0,-5.0,-5.0
6060,0.9865663736349755,0.9639578943251051,0.9588818847004648,-5.0,-5.0,-5.0
6061,0.9865615221567746,0.963943535214896,0.9588650288215947,-5.0,-5.0,-5.0
6062,0.9865631744667138,0.963947914525705,0.9588697266836929,-5.0,-5.0,-5.0
6063,0.9865620000650122,0.9639441489900048,0.9588650559987342,-5.0,-5.0,-5.0
6064,0.9865611059885019,0.9639411913736767,0.9588613145577176,-5.0,-5.0,-5.0
6065,0.9865599293668164,0.9639374197261146,0.9588566368205856,-5.0,-5.0,-5.0
6066,0.9865497010443794,0.9639067368065712,0.9588203179460856,-5.0,-5.0,-5.0
6067,0.9865580730269045,0.9639304698042118,0.9588472731510502,-5.0,-5.0,-5.0
6068,0.9865751808354933,0.9639809747186533,0.9589063384585671,-5.0,-5.0,-5.0
6069,0.9865740975797608,0.9639782947566973,0.9589035915600944,-5.0,-5.0,-5.0
6070,0.9865686261048824,0.963962287741653,0.9588849538928265,-5.0,-5.0,-5.0
6071,0.9865757968219447,0.9639832685444587,0.9589093268205736,-5.0,-5.0,-5.0
6072,0.9865802701877604,0.9639957742133102,0.9589233720381256,-5.0,-5.0,-5.0
6073,0.9865659256923432,0.9639524706020384,0.9588719136264974,-5.0,-5.0,-5.0
6074,0.9865535627524087,0.9639156421104309,0.9588285324100542,-5.0,-5.0,-5.0
6075,0.9865470756097294,0.9638962639522848,0.9588056517433253,-5.0,-5.0,-5.0
6076,0.9865245348679716,0.9638293685415593,0.9587270757593179,-5.0,-5.0,-5.0
6077,0.9865216584844743,0.9638206993931572,0.9587167644719735,-5.0,-5.0,-5.0
6078,0.9865372111854855,0.9638656790104686,0.9587686187890461,-5.0,-5.0,-5.0
6079,0.9865512647974531,0.9639060718532584,0.9588149758135516,-5.0,-5.0,-5.0
6080,0.9865654775841222,0.9639469405542034,0.9588618927803351,-5.0,-5.0,-5.0
6081,0.9865980159824094,0.9640418540590614,0.958971996921441,-5.0,-5.0,-5.0
6082,0.9866109300750631,0.96407868026614,0.9590140172674817,-5.0,-5.0,-5.0
6083,0.9866120011971823,0.9640813862851982,0.9590167907037137,-5.0,-5.0,-5.0
6084,0.9866060227325547,0.9640637797699932,0.9589961994498831,-5.0,-5.0,-5.0
6085,0.9866065257448163,0.9640648487474137,0.9589970898665044,-5.0,-5.0,-5.0
6086,0.9866058426940081,0.9640622326092327,0.9589935217266005,-5.0,-5.0,-5.0
6087,0.9866082932508574,0.9640689101508462,0.9590008618498455,-5.0,-5.0,-5.0
6088,0.9866104843206193,0.9640748419215999,0.959007345706373,-5.0,-5.0,-5.0
6089,0.9866090124809216,0.9640702199298341,0.959001689951956,-5.0,-5.0,-5.0
6090,0.9866090624218117,0.9640695876283673,0.9590002982692128,-5.0,-5.0,-5.0
6091,0.9865857326331725,0.9639999710458591,0.9589182239021935,-5.0,-5.0,-5.0
6092,0.9865741178065528,0.9639661250654081,0.9588789525015347,-5.0,-5.0,-5.0
6093,0.9865692666174495,0.9639517665796553,0.958862097089537,-5.0,-5.0,-5.0
6094,0.9865731451206775,0.9639625615441508,0.9588741750637996,-5.0,-5.0,-5.0
6095,0.9865668728741697,0.9639438918400907,0.9588521832574217,-5.0,-5.0,-5.0
6096,0.9865435980740019,0.9638753415453069,0.9587720821763469,-5.0,-5.0,-5.0
6097,0.9865378998679337,0.9638585418274881,0.9587524183918986,-5.0,-5.0,-5.0
6098,0.9865395244538403,0.9638628426051489,0.9587570262247456,-5.0,-5.0,-5.0
6099,0.9865515658029076,0.9638971551390061,0.9587961560648262,-5.0,-5.0,-5.0
6100,0.9865565452752528,0.9639104539732585,0.9588105649583298,-5.0,-5.0,-5.0
6101,0.9865313224466256,0.9638340376914398,0.9587195598170992,-5.0,-5.0,-5.0
6102,0.9865517827027322,0.9638926091651188,0.958786595028636,-5.0,-5.0,-5.0
6103,0.9865733532451673,0.9639543807854558,0.958857311392563,-5.0,-5.0,-5.0
6104,0.9865904151148702,0.9640031615930975,0.9589130845563639,-5.0,-5.0,-5.0
6105,0.986594831202568,0.964015505889301,0.9589269450858376,-5.0,-5.0,-5.0
6106,0.9865908218399152,0.9640035734440559,0.9589128801478948,-5.0,-5.0,-5.0
6107,0.9865887750300053,0.9639972957361509,0.9589053197830137,-5.0,-5.0,-5.0
6108,0.9865923884117448,0.9640078527313772,0.9589175569093062,-5.0,-5.0,-5.0
6109,0.9865890739843988,0.9639981941520424,0.958906331569366,-5.0,-5.0,-5.0
6110,0.9865970567076714,0.9640214259505482,0.958933218242773,-5.0,-5.0,-5.0
6111,0.9866413732985284,0.9641518511363545,0.9590854672981219,-5.0,-5.0,-5.0
6112,0.9866441004336783,0.9641593308139215,0.9590937322469841,-5.0,-5.0,-5.0
6113,0.9866417719192013,0.9641522408942539,0.9590852377181079,-5.0,-5.0,-5.0
6114,0.9866372015407625,0.9641386918626468,0.9590693134177328,-5.0,-5.0,-5.0
6115,0.9866275569751415,0.9641102597733338,0.9590360530372167,-5.0,-5.0,-5.0
6116,0.9866102845047897,0.9640587760944546,0.9589753946006334,-5.0,-5.0,-5.0
6117,0.9866141285716578,0.9640694730071778,0.9589873603307614,-5.0,-5.0,-5.0
6118,0.9867352391259095,0.9644277743353101,0.959407169693288,-5.0,-5.0,-5.0
6119,0.9868041245412603,0.9646309387907922,0.959644697860204,-5.0,-5.0,-5.0
6120,0.9868127209364592,0.9646553281728742,0.9596724136167185,-5.0,-5.0,-5.0
6121,0.9868120756603567,0.9646530904042182,0.959669501053384,-5.0,-5.0,-5.0
6122,0.986801068442538,0.9646209972534966,0.9596322468078585,-5.0,-5.0,-5.0
6123,0.9867959425444777,0.9646058490858843,0.9596144838227202,-5.0,-5.0,-5.0
6124,0.986795854494192,0.9646052165922081,0.9596134177134289,-5.0,-5.0,-5.0
6125,0.9867910061371152,0.9645908675943389,0.9595965738455807,-5.0,-5.0,-5.0
6126,0.9867651524196727,0.9645143492464037,0.9595068575776572,-5.0,-5.0,-5.0
6127,0.9867604353911626,0.9645003659712198,0.9594904239785538,-5.0,-5.0,-5.0
6128,0.9867603456155263,0.9644997283789775,0.9594893519256474,-5.0,-5.0,-5.0
6129,0.9867678101879093,0.9645208553274484,0.9595133151168875,-5.0,-5.0,-5.0
6130,0.9867822667560378,0.9645621284802931,0.9595604520366331,-5.0,-5.0,-5.0
6131,0.9867978350580832,0.964606605085494,0.9596112739118213,-5.0,-5.0,-5.0
6132,0.986806687344988,0.9646317316648929,0.9596398379954458,-5.0,-5.0,-5.0
6133,0.9868181042196061,0.964665333068872,0.9596790464358049,-5.0,-5.0,-5.0
6134,0.9868209342650914,0.9646736837430112,0.959688788159613,-5.0,-5.0,-5.0
6135,0.9868216484388729,0.9646756671085249,0.9596909817304152,-5.0,-5.0,-5.0
6136,0.9868376767446903,0.964723067520182,0.9597464824255958,-5.0,-5.0,-5.0
6137,0.9868423276097289,0.9647360888856139,0.9597611221210102,-5.0,-5.0,-5.0
6138,0.9868478159183964,0.9647515229859299,0.9597785372055707,-5.0,-5.0,-5.0
6139,0.9868460424151593,0.9647460348074541,0.9597718858793243,-5.0,-5.0,-5.0
6140,0.9868481291832601,0.9647517591328376,0.9597782064636147,-5.0,-5.0,-5.0
6141,0.9868545435836008,0.9647703163307804,0.9597995891879647,-5.0,-5.0,-5.0
6142,0.9868522106741565,0.9647632164028781,0.9597910839326659,-5.0,-5.0,-5.0
6143,0.9868559677819926,0.9647740332925885,0.9598034942025221,-5.0,-5.0,-5.0
6144,0.9868556921031576,0.9647730558519656,0.9598021934860366,-5.0,-5.0,-5.0
6145,0.9868564267094554,0.9647747940587408,0.9598038545483424,-5.0,-5.0,-5.0
6146,0.9868488981499768,0.9647510671262459,0.9597748565588055,-5.0,-5.0,-5.0
6147,0.9868620484366275,0.9647885664677253,0.9598176439727835,-5.0,-5.0,-5.0
6148,0.986867797169623,0.9648047517404269,0.9598359233161812,-5.0,-5.0,-5.0
6149,0.9868704788719581,0.964812101106881,0.9598440389556083,-5.0,-5.0,-5.0
6150,0.9868692559224816,0.9648081985422846,0.9598392115950802,-5.0,-5.0,-5.0
6151,0.9868621789429544,0.9647874285501643,0.9598149817784813,-5.0,-5.0,-5.0
6152,0.9868578890540483,0.964774690003163,0.959799990471209,-5.0,-5.0,-5.0
6153,0.9868575293707544,0.9647727559562567,0.9597970015559343,-5.0,-5.0,-5.0
6154,0.9868593534825808,0.9647773707879879,0.9598017566915046,-5.0,-5.0,-5.0
6155,0.9868308683397865,0.9646927348419955,0.9597022645602739,-5.0,-5.0,-5.0
6156,0.986697573472141,0.9642972283584389,0.9592378700379367,-5.0,-5.0,-5.0
6157,0.9867002504415695,0.9643045644401333,0.9592459703686661,-5.0,-5.0,-5.0
6158,0.9867559074381982,0.964469336009395,0.9594391065813631,-5.0,-5.0,-5.0
6159,0.9867752923404353,0.9645272828602505,0.9595074580606275,-5.0,-5.0,-5.0
6160,0.9867533881423134,0.964462984798508,0.9594324941648137,-5.0,-5.0,-5.0
6161,0.9866963438527364,0.9642942460928348,0.9592347708421316,-5.0,-5.0,-5.0
6162,0.9866903604508176,0.9642766645224464,0.9592142434815767,-5.0,-5.0,-5.0
6163,0.986687167902387,0.9642671268157406,0.9592029693218462,-5.0,-5.0,-5.0
6164,0.9866895527388915,0.9642736611002728,0.9592101833033169,-5.0,-5.0,-5.0
6165,0.9866950014648745,0.9642890225228851,0.9592275513315276,-5.0,-5.0,-5.0
6166,0.9866906957151748,0.9642762768965256,0.9592125869915923,-5.0,-5.0,-5.0
6167,0.9866799747215524,0.9642450451818098,0.9591763574463311,-5.0,-5.0,-5.0
6168,0.986653343866755,0.9641663896993852,0.9590842749753173,-5.0,-5.0,-5.0
6169,0.9866358977589431,0.9641149516323525,0.9590241205833888,-5.0,-5.0,-5.0
6170,0.9866432939146514,0.9641364439978314,0.9590489678061301,-5.0,-5.0,-5.0
6171,0.9866740042844295,0.964227255988437,0.9591553137062179,-5.0,-5.0,-5.0
6172,0.986672487328845,0.9642225473244687,0.9591495945304437,-5.0,-5.0,-5.0
6173,0.9866976306537004,0.9642957534582033,0.9592344059753737,-5.0,-5.0,-5.0
6174,0.9867129571892265,0.964340129026164,0.9592856035701385,-5.0,-5.0,-5.0
6175,0.9867187923904023,0.9643568732458697,0.9593047831632158,-5.0,-5.0,-5.0
6176,0.986735596276468,0.9644063120628723,0.9593624697345953,-5.0,-5.0,-5.0
6177,0.986729063814278,0.9643871502304691,0.9593401247286981,-5.0,-5.0,-5.0
6178,0.9867097903953702,0.9643302021055405,0.959273428217404,-5.0,-5.0,-5.0
6179,0.9866989410613836,0.9642980493846193,0.959235684909812,-5.0,-5.0,-5.0
6180,0.9867041000128866,0.9643125769306038,0.9592520939273632,-5.0,-5.0,-5.0
6181,0.9867220613984499,0.9643639964344197,0.9593109412827798,-5.0,-5.0,-5.0
6182,0.9867469637367897,0.9644354173198995,0.9593927970545665,-5.0,-5.0,-5.0
6183,0.9867409210634496,0.9644160906742552,0.9593689627928099,-5.0,-5.0,-5.0
6184,0.9867264659348793,0.9643732662490565,0.9593187115871885,-5.0,-5.0,-5.0
6185,0.9867349415839222,0.9643973517824946,0.9593461158039037,-5.0,-5.0,-5.0
6186,0.986750364262039,0.9644414568238756,0.9593965494895181,-5.0,-5.0,-5.0
6187,0.9867543952178556,0.9644527364658328,0.9594092226827547,-5.0,-5.0,-5.0
6188,0.986779041091141,0.9645249924432453,0.9594933376621269,-5.0,-5.0,-5.0
6189,0.9868068232866114,0.9646055460306954,0.9595863865128895,-5.0,-5.0,-5.0
6190,0.9868198181675961,0.9646423846366801,0.9596282373808535,-5.0,-5.0,-5.0
6191,0.9868103033407446,0.964613262514692,0.9595933041125613,-5.0,-5.0,-5.0
6192,0.9868096024736297,0.9646109057867663,0.9595902908197597,-5.0,-5.0,-5.0
6193,0.986807600704351,0.9646042887476467,0.9595819572044549,-5.0,-5.0,-5.0
6194,0.9868110855295155,0.9646137359317003,0.9595923120764703,-5.0,-5.0,-5.0
6195,0.9868087178715856,0.9646061341177075,0.9595828994425115,-5.0,-5.0,-5.0
6196,0.9867872957432728,0.9645418120881526,0.9595067432044739,-5.0,-5.0,-5.0
6197,0.9867888073855524,0.9645458312715831,0.9595110644512749,-5.0,-5.0,-5.0
6198,0.986814376418109,0.9646214587363835,0.9595996441792642,-5.0,-5.0,-5.0
6199,0.9868345920607405,0.9646805561396092,0.9596682975524784,-5.0,-5.0,-5.0
6200,0.9868444597054762,0.9647086123665137,0.9597002351603825,-5.0,-5.0,-5.0
6201,0.9868456719396334,0.9647115563315867,0.9597031445487565,-5.0,-5.0,-5.0
6202,0.9868444091327387,0.96470757970008,0.9596982678049054,-5.0,-5.0,-5.0
6203,0.9868436998365762,0.9647051988195384,0.9596952268156046,-5.0,-5.0,-5.0
6204,0.9868521160373055,0.9647291142694526,0.9597224359663942,-5.0,-5.0,-5.0
6205,0.9868552803617336,0.9647378972715516,0.9597322375125094,-5.0,-5.0,-5.0
6206,0.9868351503985505,0.9646787552403439,0.9596632437952407,-5.0,-5.0,-5.0
6207,0.9868263474948398,0.9646530444091904,0.9596333600060657,-5.0,-5.0,-5.0
6208,0.9868194198311409,0.9646322384087782,0.9596087090490882,-5.0,-5.0,-5.0
6209,0.986817296977265,0.9646255229635037,0.9596004672946324,-5.0,-5.0,-5.0
6210,0.9868237724743748,0.9646438461752764,0.9596212434862768,-5.0,-5.0,-5.0
6211,0.986838541656275,0.9646860706158912,0.9596695149543458,-5.0,-5.0,-5.0
6212,0.9868422547289464,0.9646964355761994,0.9596811364727106,-5.0,-5.0,-5.0
6213,0.9868419370527909,0.9646956865689861,0.9596803857848205,-5.0,-5.0,-5.0
6214,0.9868495597617659,0.9647175784459121,0.9597054828279225,-5.0,-5.0,-5.0
6215,0.9868643147590785,0.9647601100266836,0.9597543952790862,-5.0,-5.0,-5.0
6216,0.9868920490926246,0.9648415050970603,0.9598492224348437,-5.0,-5.0,-5.0
6217,0.9868990620303882,0.9648613785905857,0.9598717822134021,-5.0,-5.0,-5.0
6218,0.9868964602478284,0.9648531992508239,0.9598617861229248,-5.0,-5.0,-5.0
6219,0.9868919840107688,0.9648397853108057,0.9598459069468777,-5.0,-5.0,-5.0
6220,0.9868898857288743,0.9648334021866524,0.9598382620443132,-5.0,-5.0,-5.0
6221,0.9868888911312876,0.9648301996972978,0.9598342760535021,-5.0,-5.0,-5.0
6222,0.9868903796278025,0.9648341531355622,0.9598385220238659,-5.0,-5.0,-5.0
6223,0.9868804975707592,0.9648045250480608,0.9598034633926228,-5.0,-5.0,-5.0
6224,0.9868680661776997,0.964767545068591,0.9597599426127051,-5.0,-5.0,-5.0
6225,0.9868612767190964,0.9647476419376815,0.9597367444613033,-5.0,-5.0,-5.0
6226,0.9868656109997108,0.9647605921792676,0.9597519975565277,-5.0,-5.0,-5.0
6227,0.9868666098305674,0.9647631398410156,0.9597546305613226,-5.0,-5.0,-5.0
6228,0.9868765967213164,0.9647921311333065,0.9597881343235812,-5.0,-5.0,-5.0
6229,0.9868820273394754,0.9648077290148791,0.9598060106817863,-5.0,-5.0,-5.0
6230,0.9868744234090199,0.964785341648539,0.9597798410408088,-5.0,-5.0,-5.0
6231,0.9868609678124373,0.9647455344444069,0.9597331696556038,-5.0,-5.0,-5.0
6232,0.9868627292515718,0.9647502748018288,0.9597383209070661,-5.0,-5.0,-5.0
6233,0.9868400049654025,0.9646834066987844,0.95966023584735,-5.0,-5.0,-5.0
6234,0.9868281208528688,0.9646482979696057,0.9596191141503654,-5.0,-5.0,-5.0
6235,0.986838876441167,0.96467869416287,0.9596535617272379,-5.0,-5.0,-5.0
6236,0.9868282665684409,0.9646464418642624,0.9596150495456317,-5.0,-5.0,-5.0
6237,0.9868242344211071,0.9646344849238514,0.959600992292328,-5.0,-5.0,-5.0
6238,0.9868298471712715,0.9646503240304355,0.9596189114524541,-5.0,-5.0,-5.0
6239,0.9868362878491429,0.9646685494323127,0.959639575831627,-5.0,-5.0,-5.0
6240,0.9868447286045764,0.9646930554009168,0.9596678916263116,-5.0,-5.0,-5.0
6241,0.9868845875365714,0.9648102401655781,0.9598045864614595,-5.0,-5.0,-5.0
6242,0.9868934991464879,0.9648355872746952,0.9598334436355814,-5.0,-5.0,-5.0
6243,0.9868862309188001,0.9648134321934104,0.9598069331356835,-5.0,-5.0,-5.0
6244,0.9868863810518842,0.9648130719322301,0.9598058382979436,-5.0,-5.0,-5.0
6245,0.9868922524592375,0.9648296556913357,0.9598246141935382,-5.0,-5.0,-5.0
6246,0.986899335714045,0.9648505281665682,0.9598489807475729,-5.0,-5.0,-5.0
6247,0.9868964636846271,0.9648419197289964,0.9598387797337261,-5.0,-5.0,-5.0
6248,0.9868957326097174,0.9648394772287491,0.9598356680483423,-5.0,-5.0,-5.0
6249,0.9868988518177876,0.9648481312883065,0.9598453218244175,-5.0,-5.0,-5.0
6250,0.9869053613619098,0.9648668165406582,0.9598667318893647,-5.0,-5.0,-5.0
6251,0.9869125298992114,0.9648884742551214,0.95989244739287,-5.0,-5.0,-5.0
6252,0.9869021754348085,0.9648582979669634,0.9598574309859729,-5.0,-5.0,-5.0
6253,0.9869097250929451,0.9648802528053786,0.9598828270523744,-5.0,-5.0,-5.0
6254,0.9869141154960075,0.9648928391724373,0.9598972264437861,-5.0,-5.0,-5.0
6255,0.9869115138801456,0.9648849631880478,0.9598878296195476,-5.0,-5.0,-5.0
6256,0.9869005601440168,0.9648528452896606,0.9598504037045711,-5.0,-5.0,-5.0
6257,0.9868943295246019,0.9648345525735775,0.9598290579352159,-5.0,-5.0,-5.0
6258,0.9868996445101282,0.9648495345260962,0.9598459913247419,-5.0,-5.0,-5.0
6259,0.9869011135099797,0.9648534333656202,0.9598501748023756,-5.0,-5.0,-5.0
6260,0.9868959824186764,0.9648383090778088,0.9598324739494292,-5.0,-5.0,-5.0
6261,0.98689827159389,0.964844571721576,0.9598393767363336,-5.0,-5.0,-5.0
6262,0.986910723384654,0.9648801207086414,0.9598799704437683,-5.0,-5.0,-5.0
6263,0.986895180517098,0.9648332424198323,0.9598242927670735,-5.0,-5.0,-5.0
6264,0.986891382768008,0.964821037767639,0.9598091855027041,-5.0,-5.0,-5.0
6265,0.986903542955685,0.9648557467777377,0.9598488132003007,-5.0,-5.0,-5.0
6266,0.9869278208506219,0.9649269345806912,0.9599316881634994,-5.0,-5.0,-5.0
6267,0.9869324174446428,0.9649398573122057,0.9599462612757358,-5.0,-5.0,-5.0
6268,0.9869284129405193,0.9649274718748267,0.9599312922732834,-5.0,-5.0,-5.0
6269,0.9869246551999807,0.9649160506301541,0.9599176412597774,-5.0,-5.0,-5.0
6270,0.9869266561390403,0.9649214825720748,0.9599235885554861,-5.0,-5.0,-5.0
6271,0.9869278351398761,0.9649245451016543,0.9599268100187661,-5.0,-5.0,-5.0
6272,0.9869292863355426,0.9649283922911828,0.9599309341838457,-5.0,-5.0,-5.0
6273,0.9869402056942954,0.964960574432866,0.9599685220366754,-5.0,-5.0,-5.0
6274,0.9869374771931704,0.9649529220878574,0.9599598691209583,-5.0,-5.0,-5.0
6275,0.9869302260460526,0.9649314663826697,0.9599346995534479,-5.0,-5.0,-5.0
6276,0.9869226798941504,0.9649082430470902,0.9599067355603345,-5.0,-5.0,-5.0
6277,0.986932348796726,0.964935773929531,0.9599381058106891,-5.0,-5.0,-5.0
6278,0.9869320389709207,0.9649343935142498,0.9599360920956551,-5.0,-5.0,-5.0
6279,0.9869276452351711,0.9649213154455553,0.959920681078315,-5.0,-5.0,-5.0
6280,0.9869302887159409,0.9649288611338757,0.9599292764574971,-5.0,-5.0,-5.0
6281,0.9869429574759073,0.9649663706677954,0.9599732290064432,-5.0,-5.0,-5.0
6282,0.9869339931764115,0.9649402002690332,0.959942820532695,-5.0,-5.0,-5.0
6283,0.9869406013176801,0.9649594344228967,0.9599650803598925,-5.0,-5.0,-5.0
6284,0.986950551319432,0.9649880523517861,0.9599979300909136,-5.0,-5.0,-5.0
6285,0.9869525459353281,0.9649934671178042,0.9600038577908725,-5.0,-5.0,-5.0
